time,amplitude
0.0,0.045602358309909885
0.0010002000400080016,2.946876219921006
0.002000400080016003,3.7366980706716335
0.0030006001200240046,6.145308330908985
0.004000800160032006,7.557203488413261
0.005001000200040008,11.44640637347174
0.006001200240048009,12.25495098660702
0.007001400280056011,13.217126996162534
0.008001600320064013,12.789059789376815
0.009001800360072015,12.707102824861796
0.010002000400080016,11.021103188689095
0.011002200440088018,11.565778366513669
0.012002400480096018,8.6921044980235
0.01300260052010402,7.283915763854092
0.014002800560112022,5.580690883304139
0.015003000600120024,3.403358915920635
0.016003200640128026,2.221315551696914
0.017003400680136026,-0.2803873682956722
0.01800360072014403,-2.0187835142385304
0.01900380076015203,-3.69833977797866
0.020004000800160033,-4.248907190911706
0.021004200840168033,-6.220796596441145
0.022004400880176037,-6.627950225627353
0.023004600920184037,-6.559654155545273
0.024004800960192037,-7.4293758006506865
0.02500500100020004,-6.300810904516729
0.02600520104020804,-4.892798261503705
0.027005401080216044,-3.3738305248697
0.028005601120224044,-2.4262637791229946
0.029005801160232048,-1.216625568767345
0.030006001200240048,1.569126146185675
0.03100620124024805,2.487102095022345
0.03200640128025605,4.306377974017452
0.033006601320264055,5.942434773657029
0.03400680136027205,7.180698214010697
0.035007001400280055,8.044452719300827
0.03600720144028806,9.353148236074901
0.03700740148029606,9.001711040926729
0.03800760152030406,9.454933596472301
0.03900780156031206,9.277940440057415
0.040008001600320066,8.465625315162828
0.04100820164032806,8.132762059195715
0.042008401680336066,7.073951755219206
0.04300860172034407,5.763201780178167
0.04400880176035207,4.248736126886975
0.04500900180036007,3.1521055745061464
0.04600920184036807,2.2996947905334455
0.04700940188037608,0.616760136432462
0.048009601920384073,-2.6295863703710047
0.04900980196039208,-1.451120230845029
0.05001000200040008,-3.650331469387417
0.051010202040408084,-4.001151071321345
0.05201040208041608,-3.1258314551887114
0.053010602120424084,-3.6209825468339476
0.05401080216043209,-1.6130491184410278
0.05501100220044009,-1.2009238149941541
0.05601120224044809,-0.8688981316865012
0.05701140228045609,-0.004128871545733381
0.058011602320464095,2.3975912972340385
0.05901180236047209,4.3270504929913445
0.060012002400480095,5.242916063981789
0.0610122024404881,7.542129769766474
0.0620124024804961,8.142414446602153
0.0630126025205041,9.350413213917797
0.0640128025605121,9.628336310208137
0.0650130026005201,10.517337541881615
0.06601320264052811,10.454999879098821
0.06701340268053611,9.549049264076439
0.0680136027205441,11.341781802415607
0.0690138027605521,9.356709827949848
0.07001400280056011,8.558624580781984
0.07101420284056811,8.030064242616291
0.07201440288057612,6.134461144761633
0.07301460292058412,4.817669115765559
0.07401480296059212,3.5390811698110953
0.07501500300060011,1.4176923916251214
0.07601520304060812,1.5460076313108422
0.07701540308061612,-0.06261115924509605
0.07801560312062412,-1.3387041875411003
0.07901580316063213,-1.0807531730041502
0.08001600320064013,-1.5742547168199217
0.08101620324064814,-2.1158907261445976
0.08201640328065612,-1.1341012199503262
0.08301660332066413,-0.48093224105096943
0.08401680336067213,0.6811899196706522
0.08501700340068014,1.9155891118904416
0.08601720344068814,3.461151823433201
0.08701740348069614,3.9745041868281676
0.08801760352070415,6.068121493692809
0.08901780356071214,7.045846611212306
0.09001800360072014,9.066278920208848
0.09101820364072814,9.266721775420208
0.09201840368073615,9.692686798819624
0.09301860372074415,11.115465588226899
0.09401880376075215,12.80415968131074
0.09501900380076016,11.935151379873949
0.09601920384076815,10.855581198048942
0.09701940388077615,11.145942683799289
0.09801960392078415,8.559595056843294
0.09901980396079216,7.02618252541231
0.10002000400080016,5.775394677462059
0.10102020404080816,3.567690694715267
0.10202040408081617,1.3581357505926255
0.10302060412082417,-0.8615780971991641
0.10402080416083216,-2.597726942267297
0.10502100420084017,-3.8099270180892013
0.10602120424084817,-6.518432094412098
0.10702140428085617,-7.413637213509066
0.10802160432086418,-7.257062782104435
0.10902180436087218,-7.1028978399621066
0.11002200440088018,-9.298478686691134
0.11102220444088817,-7.7486770674455885
0.11202240448089618,-6.2844873817431175
0.11302260452090418,-5.969089147981
0.11402280456091218,-4.559450040770668
0.11502300460092019,-1.781112187087003
0.11602320464092819,-0.604822949947182
0.1170234046809362,1.5058397948406084
0.11802360472094418,3.807632978669565
0.11902380476095219,5.563605086944921
0.12002400480096019,7.07535704304298
0.1210242048409682,10.629670870284427
0.1220244048809762,12.367527728778953
0.1230246049209842,12.735858669329279
0.1240248049609922,13.207264301499007
0.1250250050010002,13.796940171148961
0.1260252050410082,13.240328987823046
0.1270254050810162,11.793682001166594
0.1280256051210242,10.982121375207361
0.1290258051610322,10.344114530480926
0.1300260052010402,8.168317595450956
0.13102620524104822,5.574099618994569
0.13202640528105622,3.463744533936972
0.13302660532106422,2.418492903480275
0.13402680536107223,-1.0383654512859084
0.13502700540108023,-1.8168907410453672
0.1360272054410882,-4.061270079326865
0.1370274054810962,-6.456664416853068
0.1380276055211042,-7.439490263853693
0.13902780556111222,-8.151163856091316
0.14002800560112022,-8.595105926122525
0.14102820564112822,-8.776271973185565
0.14202840568113623,-7.908681673216691
0.14302860572114423,-7.488960805682054
0.14402880576115223,-7.192436381241028
0.14502900580116024,-5.716379435964158
0.14602920584116824,-4.5553533859665185
0.14702940588117624,-2.6834830968004377
0.14802960592118425,-0.6409601956118844
0.14902980596119225,-0.12477841301283976
0.15003000600120023,2.7259874294858895
0.15103020604120823,4.105380575963352
0.15203040608121624,5.215098981620262
0.15303060612122424,5.599234812169431
0.15403080616123224,6.538383953346504
0.15503100620124025,6.6553714769663195
0.15603120624124825,6.846473462243747
0.15703140628125625,5.135788393730476
0.15803160632126426,5.325918793466929
0.15903180636127226,4.568751690502458
0.16003200640128026,2.48711829420772
0.16103220644128827,0.8754355444651203
0.16203240648129627,0.024747724109699942
0.16303260652130427,-0.7427860474762356
0.16403280656131225,-3.435133174979615
0.16503300660132025,-4.970111397661572
0.16603320664132826,-6.647360260870932
0.16703340668133626,-7.4117955808925275
0.16803360672134426,-8.335493122304905
0.16903380676135227,-9.60972455635038
0.17003400680136027,-9.124777930324466
0.17103420684136827,-8.679158336475016
0.17203440688137628,-8.994171317222468
0.17303460692138428,-7.64886137640756
0.17403480696139229,-6.150508925551464
0.1750350070014003,-5.032472790322474
0.1760352070414083,-4.134690818587732
0.1770354070814163,-1.6242746484417958
0.17803560712142427,-0.6769778474947038
0.17903580716143228,0.07418097709440566
0.18003600720144028,0.4672970723351353
0.18103620724144828,2.3435773373207875
0.1820364072814563,3.382660159136016
0.1830366073214643,3.6505700677689754
0.1840368073614723,4.073325999924037
0.1850370074014803,4.786387955996833
0.1860372074414883,3.977904096739966
0.1870374074814963,3.558787547928854
0.1880376075215043,1.2684691692253207
0.1890378075615123,0.8317547678370658
0.19003800760152031,0.22196070229352305
0.19103820764152832,-2.205885273349175
0.1920384076815363,-2.182898677019816
0.1930386077215443,-5.088028890254883
0.1940388077615523,-5.956206056292669
0.1950390078015603,-5.866508935175277
0.1960392078415683,-8.479053431618357
0.1970394078815763,-7.481530749498862
0.19803960792158432,-8.717744114622203
0.19903980796159232,-8.561657468451296
0.20004000800160032,-7.555512896998162
0.20104020804160833,-6.922969702265282
0.20204040808161633,-5.685132547026716
0.20304060812162433,-4.913568384781388
0.20404080816163234,-3.721321116220844
0.20504100820164034,-2.8153097397271227
0.20604120824164834,-0.7389176017900548
0.20704140828165632,-0.8414877028867609
0.20804160832166432,1.8704515187289674
0.20904180836167233,2.602870150375368
0.21004200840168033,3.876152725232996
0.21104220844168833,4.288841374673457
0.21204240848169634,2.9349506835513726
0.21304260852170434,3.6645188077502087
0.21404280856171234,2.3451669201396323
0.21504300860172035,1.5408320609107515
0.21604320864172835,0.9369711662756426
0.21704340868173636,-0.7119193863567173
0.21804360872174436,-2.3903322261577213
0.21904380876175236,-4.446235447646796
0.22004400880176037,-6.1420496531973665
0.22104420884176834,-8.584746655160396
0.22204440888177635,-10.007778043904386
0.22304460892178435,-10.848876167772717
0.22404480896179235,-12.93277876077707
0.22504500900180036,-13.525897192816926
0.22604520904180836,-13.321514986082644
0.22704540908181636,-13.798944829138089
0.22804560912182437,-13.852516282304741
0.22904580916183237,-12.538002110579287
0.23004600920184037,-10.88752639934573
0.23104620924184838,-10.530114958036735
0.23204640928185638,-9.000137795632934
0.23304660932186438,-6.1507009973387925
0.2340468093618724,-4.464421893884515
0.23504700940188036,-1.9592331714323703
0.23604720944188837,0.15776961182041843
0.23704740948189637,2.1021578068425946
0.23804760952190437,4.435305127743098
0.23904780956191238,6.185323377910187
0.24004800960192038,6.833139275122063
0.24104820964192838,8.77278949420261
0.2420484096819364,9.407695276761535
0.2430486097219444,8.6635982066566
0.2440488097619524,8.424883962830688
0.2450490098019604,8.235314441960119
0.2460492098419684,5.592857513380423
0.2470494098819764,4.13216836784002
0.2480496099219844,2.638673413167209
0.24904980996199239,0.7806351605342874
0.2500500100020004,-1.0185528844997027
0.2510502100420084,-3.3402794825743207
0.2520504100820164,-6.446690063105677
0.2530506101220244,-6.871475840926574
0.2540508101620324,-8.432900911204309
0.2550510102020404,-10.84563409731559
0.2560512102420484,-11.05077586755571
0.2570514102820564,-12.189853679876585
0.2580516103220644,-12.202715244290978
0.2590518103620724,-12.02996434081361
0.2600520104020804,-10.185268039447092
0.26105221044208843,-10.30879943491557
0.26205241048209643,-8.476941400603552
0.26305261052210444,-6.494166262023594
0.26405281056211244,-5.332579662465259
0.26505301060212044,-3.051165105713186
0.26605321064212845,-0.9827944836016335
0.26705341068213645,1.8474249873848212
0.26805361072214445,2.1310270599047554
0.26905381076215246,4.322659824996085
0.27005401080216046,5.692913923031277
0.2710542108421684,6.367377742124595
0.2720544108821764,7.729312341477648
0.2730546109221844,7.194488307566793
0.2740548109621924,6.731119331773489
0.2750550110022004,6.739354602527991
0.2760552110422084,5.994736962382304
0.27705541108221643,3.674763756506046
0.27805561112222443,3.042987308689266
0.27905581116223244,1.3073205599206723
0.28005601120224044,-0.8090707222705067
0.28105621124224844,-2.9291875935223626
0.28205641128225645,-3.754054750935983
0.28305661132226445,-5.38430651010594
0.28405681136227245,-7.474504659808213
0.28505701140228046,-8.264097210262848
0.28605721144228846,-7.826657021439839
0.28705741148229647,-9.369254688862037
0.28805761152230447,-10.036249118448929
0.28905781156231247,-8.765974684998847
0.2900580116023205,-7.801962200859186
0.2910582116423285,-6.474618711581076
0.2920584116823365,-5.7236121454758555
0.2930586117223445,-3.032152366825822
0.2940588117623525,-2.619063147353576
0.2950590118023605,-0.5775310324464407
0.2960592118423685,1.5626046439361736
0.2970594118823765,2.6506236604697757
0.2980596119223845,2.8506231643699924
0.29905981196239245,5.641929380464311
0.30006001200240046,6.382223040965016
0.30106021204240846,6.580594142780288
0.30206041208241646,7.844865969675069
0.30306061212242447,7.826180979729001
0.30406081216243247,6.7307035172349545
0.3050610122024405,5.675510244467066
0.3060612122424485,4.6704201259432
0.3070614122824565,4.436598613275824
0.3080616123224645,3.046830914758151
0.3090618123624725,2.0018614243205075
0.3100620124024805,-0.5498219949514256
0.3110622124424885,-0.4424801746120435
0.3120624124824965,-2.170504265792321
0.3130626125225045,-2.6682063944368566
0.3140628125625125,-2.067916167356019
0.3150630126025205,-3.6297111996573665
0.3160632126425285,-3.277588921102611
0.3170634126825365,-3.4515094714047185
0.3180636127225445,-2.8586760549000463
0.3190638127625525,-2.46147119701489
0.3200640128025605,-1.692581777075468
0.32106421284256853,0.018453349056435142
0.32206441288257653,0.04823365342290342
0.32306461292258454,1.66064575225196
0.32406481296259254,3.5034777362975844
0.32506501300260054,4.538498044801335
0.32606521304260855,6.53757618660034
0.32706541308261655,6.411125660992975
0.3280656131226245,6.961573916849516
0.3290658131626325,7.488652216665687
0.3300660132026405,6.5743897151581905
0.3310662132426485,7.758188555008926
0.3320664132826565,6.217672074587259
0.3330666133226645,5.766311818445137
0.3340668133626725,3.842643527738063
0.3350670134026805,2.163208243897608
0.33606721344268853,1.2486542052484586
0.33706741348269653,-0.46823049785695764
0.33806761352270454,-1.7333619554036395
0.33906781356271254,-3.8391295988834133
0.34006801360272054,-3.774644025389543
0.34106821364272855,-6.16307093210867
0.34206841368273655,-7.749700256040115
0.34306861372274455,-7.8192402477307485
0.34406881376275256,-7.3413743211124
0.34506901380276056,-7.816620413545304
0.34606921384276856,-7.843086342463208
0.34706941388277657,-6.698719918078034
0.34806961392278457,-4.78552640430412
0.3490698139627926,-2.8517555313807366
0.3500700140028006,-2.1465200472987425
0.3510702140428086,0.9482908405101997
0.3520704140828166,1.9553848993652432
0.3530706141228246,5.458165491706575
0.3540708141628326,6.34899709404903
0.3550710142028406,7.718120667253489
0.35607121424284854,9.838990972895203
0.35707141428285655,11.282245444699816
0.35807161432286455,12.641042072221177
0.35907181436287255,13.353627123724154
0.36007201440288056,13.23410099640452
0.36107221444288856,12.142829092117768
0.36207241448289657,11.935113692737117
0.36307261452290457,10.577071656467856
0.3640728145629126,9.329898673418803
0.3650730146029206,7.30400022095838
0.3660732146429286,5.130425481472543
0.3670734146829366,4.692619681913045
0.3680736147229446,1.0597882510353123
0.3690738147629526,-1.7864311665334918
0.3700740148029606,-3.0661979728261355
0.3710742148429686,-4.034481613896782
